Kernel,gx,gy,gz,bx,by,bz,nx,ny,nz,gpuId,occupancy
1,5,4,16,8,10,4,320,320,320,0,0.90293
1,1,128,5,16,5,2,320,320,320,0,0.48821
1,10,40,1,64,1,4,320,320,320,0,0.954536
1,10,1,32,8,4,10,320,320,320,0,0.948736
1,100,4,8,1,8,4,320,320,320,0,0.491103
1,16,1,8,5,10,16,320,320,320,0,0.896552
1,5,8,8,1,160,2,320,320,320,0,0.91426
1,1,100,4,128,1,2,320,320,320,0,0.76307
1,1,1600,1,8,1,8,320,320,320,0,0.491706
1,10,1,64,16,10,1,320,320,320,0,0.983792
1,4,80,2,1,40,4,320,320,320,0,0.899467
1,5,4,32,4,5,8,320,320,320,0,0.961796
1,64,1,2,2,8,50,320,320,320,0,0.900008
1,2,2,200,1,16,8,320,320,320,0,0.873241
1,20,8,1,5,128,1,320,320,320,0,0.856057
1,8,5,16,5,1,32,320,320,320,0,0.818209
1,40,2,10,16,2,4,320,320,320,0,0.906611
1,10,4,8,5,64,1,320,320,320,0,0.977552
1,20,8,1,2,32,10,320,320,320,0,0.949351
1,4,5,32,20,1,8,320,320,320,0,0.845715
1,16,4,2,8,5,20,320,320,320,0,0.76366
1,10,4,16,8,10,2,320,320,320,0,0.913263
1,5,4,16,5,32,2,320,320,320,0,0.733335
1,64,1,5,1,64,5,320,320,320,0,0.488238
1,2,20,10,64,4,1,320,320,320,0,0.984848
1,1,20,8,40,4,4,320,320,320,0,0.487275
1,5,1,64,40,1,8,320,320,320,0,0.89829
1,16,1,20,20,16,1,320,320,320,0,0.902362
1,4,100,4,4,8,2,320,320,320,0,0.930241
0,8,20,2,8,2,20,320,320,320,0,0.961965
1,5,2,320,16,1,2,320,320,320,0,0.94146
1,64,10,1,8,5,4,320,320,320,0,0.924834
1,5,64,1,1,64,5,320,320,320,0,0.842364
1,8,25,2,1,64,4,320,320,320,0,0.895376
1,25,1,16,64,4,1,320,320,320,0,0.912027
1,8,10,4,5,4,16,320,320,320,0,0.489392
1,8,4,4,80,5,2,320,320,320,0,0.49317
1,160,5,1,2,64,1,320,320,320,0,0.91054
1,4,50,1,1,64,8,320,320,320,0,0.763281
1,4,8,20,40,2,2,320,320,320,0,0.933744
1,2,50,2,1,256,2,320,320,320,0,0.917353
1,80,1,2,16,20,2,320,320,320,0,0.975737
1,80,20,2,1,8,4,320,320,320,0,0.957517
1,16,1,25,2,64,2,320,320,320,0,0.949045
1,2,32,25,32,1,2,320,320,320,0,0.869867
1,4,8,4,10,10,8,320,320,320,0,0.937684
1,5,32,4,2,8,10,320,320,320,0,0.493205
1,80,1,2,5,128,1,320,320,320,0,0.931711
1,1,128,1,2,40,10,320,320,320,0,0.908621
1,50,4,1,2,256,1,320,320,320,0,0.492711
1,20,1,40,8,2,8,320,320,320,0,0.490317
1,10,10,2,2,4,64,320,320,320,0,0.976236
1,100,1,2,64,1,8,320,320,320,0,0.490688
1,16,2,5,32,10,2,320,320,320,0,0.926565
1,1,1,128,160,5,1,320,320,320,0,0.488103
1,4,40,1,1,32,20,320,320,320,0,0.93158
1,32,25,4,2,16,1,320,320,320,0,0.901167
1,2,4,40,4,8,10,320,320,320,0,0.960383
1,80,2,1,1,16,40,320,320,320,0,0.908184
1,16,1,40,4,5,8,320,320,320,0,0.852616
1,4,40,20,2,16,1,320,320,320,0,0.893948
1,1,50,16,1,8,16,320,320,320,0,0.900274
1,2,2,100,4,16,4,320,320,320,0,0.92677
1,2,4,100,16,4,2,320,320,320,0,0.932153
1,1,16,20,2,4,40,320,320,320,0,0.76351
1,4,400,1,8,2,4,320,320,320,0,0.901983
1,1,16,8,2,80,5,320,320,320,0,0.911388
1,2,5,64,5,1,32,320,320,320,0,0.967786
1,1,20,80,2,4,8,320,320,320,0,0.491888
1,1,32,5,2,8,40,320,320,320,0,0.899639
1,1,10,16,64,5,2,320,320,320,0,0.763382
1,4,160,1,1,160,1,320,320,320,0,0.901592
1,4,10,4,1,40,16,320,320,320,0,0.946385
1,2,80,5,32,2,2,320,320,320,0,0.844465
1,10,10,2,2,16,16,320,320,320,0,0.938407
1,200,8,1,1,1,64,320,320,320,0,0.873346
0,4,20,4,5,16,4,320,320,320,0,0.491498
1,10,1,64,5,8,4,320,320,320,0,0.817254
1,2,2,40,40,8,2,320,320,320,0,0.899422
1,2,100,1,16,1,32,320,320,320,0,0.923695
1,4,100,1,1,4,64,320,320,320,0,0.913052
0,1,4,400,8,1,8,320,320,320,0,0.763487
1,10,10,2,8,16,4,320,320,320,0,0.96184
2,2,5,20,4,64,2,320,320,320,0,0.959544
1,2,8,50,2,4,16,320,320,320,0,0.490937
1,2,100,8,16,2,2,320,320,320,0,0.763309
1,8,1,400,1,8,4,320,320,320,0,0.775228
1,1,640,1,10,1,16,320,320,320,0,0.935627
3,40,4,1,5,16,8,320,320,320,0,0.938506
1,10,32,1,10,8,4,320,320,320,0,0.91064
1,4,1,40,16,10,4,320,320,320,0,0.763288
2,2,5,16,1,160,4,320,320,320,0,0.917157
1,2,8,8,20,40,1,320,320,320,0,0.763381
1,1,20,16,10,4,8,320,320,320,0,0.732542
1,2,16,10,5,4,16,320,320,320,0,0.840262
1,1,80,8,20,1,8,320,320,320,0,0.491158
1,2,10,16,4,40,2,320,320,320,0,0.931943
0,1,40,4,2,8,40,320,320,320,0,0.895636
0,2,1,80,16,1,40,320,320,320,0,0.896932
1,40,2,10,16,1,8,320,320,320,0,0.898815
3,4,32,5,2,80,1,320,320,320,0,0.958851
1,2,10,5,256,4,1,320,320,320,0,0.911602
1,1,80,8,5,8,4,320,320,320,0,0.96536
1,1,32,50,2,16,2,320,320,320,0,0.901875
1,2,80,2,8,2,20,320,320,320,0,0.960506
1,2,4,20,1,128,5,320,320,320,0,0.843479
1,16,2,25,2,64,1,320,320,320,0,0.894639
1,40,1,8,5,64,1,320,320,320,0,0.899617
1,25,2,8,64,2,2,320,320,320,0,0.495132
1,8,1,16,10,16,5,320,320,320,0,0.880628
1,1,10,160,1,64,1,320,320,320,0,0.77033
1,20,1,5,2,512,1,320,320,320,0,0.893911
1,5,16,8,8,10,2,320,320,320,0,0.763134
1,2,200,1,1,8,32,320,320,320,0,0.89716
1,5,4,80,1,64,1,320,320,320,0,0.937641
3,2,200,1,1,8,32,320,320,320,0,0.493028
1,1,64,2,1,100,8,320,320,320,0,0.8983
1,1,8,20,128,5,1,320,320,320,0,0.891198
1,1,200,8,16,1,4,320,320,320,0,0.917532
2,2,200,1,1,8,32,320,320,320,0,0.945839
3,8,10,5,16,16,1,320,320,320,0,0.913376
1,200,2,4,32,1,2,320,320,320,0,0.908655
1,8,8,10,4,20,2,320,320,320,0,0.821766
0,2,200,1,1,8,32,320,320,320,0,0.941834
3,20,1,10,256,1,2,320,320,320,0,0.840546
1,4,40,1,640,1,1,320,320,320,0,0.91363
1,4,25,1,128,8,1,320,320,320,0,0.934417
1,2,4,20,1,16,40,320,320,320,0,0.925648
0,32,1,4,1,20,40,320,320,320,0,0.490352
1,20,1,16,4,10,8,320,320,320,0,0.938325
1,25,2,16,1,4,32,320,320,320,0,0.899427
1,1,2,100,2,4,64,320,320,320,0,0.897016
3,1,20,80,2,2,16,320,320,320,0,0.857049
1,8,16,1,10,40,2,320,320,320,0,0.820739
3,16,4,2,1,400,2,320,320,320,0,0.965629
1,5,2,16,4,16,10,320,320,320,0,0.732661
1,4,25,4,1,32,8,320,320,320,0,0.917444
1,32,1,25,4,2,16,320,320,320,0,0.964918
1,5,20,8,1,4,32,320,320,320,0,0.48636
1,40,4,2,4,8,10,320,320,320,0,0.881907
1,5,128,1,16,1,10,320,320,320,0,0.91295
1,40,10,2,32,2,2,320,320,320,0,0.492672
1,100,4,1,2,32,4,320,320,320,0,0.760473
1,4,10,4,4,10,16,320,320,320,0,0.888645
1,200,8,2,4,1,8,320,320,320,0,0.952088
1,32,10,10,4,1,8,320,320,320,0,0.908753
1,5,320,2,8,1,4,320,320,320,0,0.902502
1,2,32,25,1,32,2,320,320,320,0,0.90943
0,4,20,10,8,16,1,320,320,320,0,0.899391
1,4,40,1,4,80,2,320,320,320,0,0.491627
1,8,40,2,16,2,5,320,320,320,0,0.980943
1,2,2,32,5,5,32,320,320,320,0,0.893798
1,16,8,25,1,1,32,320,320,320,0,0.903863
0,400,2,2,1,16,4,320,320,320,0,0.837075
1,40,2,2,5,2,64,320,320,320,0,0.897946
1,8,5,8,40,4,2,320,320,320,0,0.491705
1,1,16,8,5,8,20,320,320,320,0,0.927272
1,40,1,80,1,32,1,320,320,320,0,0.879641
1,2,5,64,2,40,2,320,320,320,0,0.912973
1,20,20,8,2,4,4,320,320,320,0,0.763322
1,160,5,1,8,16,1,320,320,320,0,0.896778
1,4,16,25,1,1,64,320,320,320,0,0.956386
1,5,1,40,16,2,16,320,320,320,0,0.965306
1,16,1,10,2,16,20,320,320,320,0,0.927637
1,1,80,8,4,10,4,320,320,320,0,0.917634
3,1,20,40,2,8,8,320,320,320,0,0.912208
1,2,8,8,5,8,20,320,320,320,0,0.968438
1,40,10,2,4,2,16,320,320,320,0,0.942455
1,20,8,2,1,8,40,320,320,320,0,0.492013
1,2,40,5,16,8,2,320,320,320,0,0.733799
1,20,32,5,4,1,8,320,320,320,0,0.856942
2,2,5,40,16,1,16,320,320,320,0,0.927189
3,2,20,8,16,1,20,320,320,320,0,0.965404
1,20,8,2,1,10,32,320,320,320,0,0.900195
1,2,8,50,64,2,1,320,320,320,0,0.900753
1,2,8,10,10,2,32,320,320,320,0,0.873377
1,2,2,40,20,2,16,320,320,320,0,0.946819
0,4,50,16,1,1,32,320,320,320,0,0.906379
1,20,1,20,1,128,2,320,320,320,0,0.943434
2,32,2,5,4,80,1,320,320,320,0,0.90688
2,20,4,2,20,16,2,320,320,320,0,0.763563
0,4,1,80,16,1,20,320,320,320,0,0.912116
3,25,2,2,128,4,2,320,320,320,0,0.965115
2,4,100,1,1,64,4,320,320,320,0,0.974954
0,160,10,1,4,1,16,320,320,320,0,0.901454
1,32,5,4,4,1,40,320,320,320,0,0.909275
2,1,160,4,2,2,40,320,320,320,0,0.896088
1,50,2,1,8,16,8,320,320,320,0,0.95208
1,160,20,1,4,4,2,320,320,320,0,0.964496
1,5,64,1,16,20,1,320,320,320,0,0.49036
2,16,20,1,1,80,4,320,320,320,0,0.917821
1,4,1,100,16,16,1,320,320,320,0,0.866461
1,1,640,1,40,4,1,320,320,320,0,0.76323
1,20,8,1,5,4,32,320,320,320,0,0.763436
0,16,10,5,2,32,2,320,320,320,0,0.957953
1,16,1,8,10,40,2,320,320,320,0,0.968191
3,40,1,20,1,2,64,320,320,320,0,0.975744
1,16,4,2,5,16,10,320,320,320,0,0.910411
3,4,100,1,16,4,4,320,320,320,0,0.763129
1,8,4,10,4,40,2,320,320,320,0,0.918588
2,160,1,2,2,16,10,320,320,320,0,0.89612
0,5,4,16,4,8,10,320,320,320,0,0.913341
2,2,2,100,2,16,8,320,320,320,0,0.913389
1,40,8,10,16,1,2,320,320,320,0,0.900471
0,2,10,20,4,8,8,320,320,320,0,0.938141
1,1,80,10,2,1,64,320,320,320,0,0.950563
3,8,1,100,8,4,4,320,320,320,0,0.913312
1,32,2,10,32,1,5,320,320,320,0,0.911288
1,4,4,100,8,1,8,320,320,320,0,0.901253
1,2,1,160,40,4,2,320,320,320,0,0.975155
1,1,40,10,64,2,2,320,320,320,0,0.977491
1,4,8,10,40,4,2,320,320,320,0,0.763294
1,1,64,2,2,400,1,320,320,320,0,0.904742
2,50,1,2,1,16,64,320,320,320,0,0.927984
1,10,4,16,8,1,20,320,320,320,0,0.93132
1,64,1,50,2,4,4,320,320,320,0,0.495297
1,50,1,2,16,32,2,320,320,320,0,0.84054
1,5,16,5,128,1,2,320,320,320,0,0.924433
1,64,25,2,8,4,1,320,320,320,0,0.896983
1,40,1,16,8,10,2,320,320,320,0,0.973418
1,16,20,1,1,80,4,320,320,320,0,0.93128
1,4,8,4,5,32,5,320,320,320,0,0.975742
1,25,4,32,2,4,4,320,320,320,0,0.929416
1,10,1,20,512,1,1,320,320,320,0,0.925558
1,16,4,10,8,2,10,320,320,320,0,0.976348
1,1,200,2,8,1,32,320,320,320,0,0.980047
1,4,8,5,10,1,64,320,320,320,0,0.93869
3,40,1,8,2,4,40,320,320,320,0,0.763227
3,16,5,2,1,20,32,320,320,320,0,0.926132
0,128,5,1,2,16,5,320,320,320,0,0.763402
1,1,4,160,2,2,40,320,320,320,0,0.913364
1,40,5,1,2,16,16,320,320,320,0,0.841512
1,8,2,50,2,4,16,320,320,320,0,0.489584
0,1,1,800,32,4,1,320,320,320,0,0.914442
1,1,2,64,5,8,20,320,320,320,0,0.895051
3,1,128,1,100,2,4,320,320,320,0,0.897664
1,40,10,8,4,2,4,320,320,320,0,0.491023
1,50,4,1,8,4,16,320,320,320,0,0.955547
1,8,2,200,2,2,8,320,320,320,0,0.953919
1,1,40,16,2,40,2,320,320,320,0,0.935751
1,20,4,4,40,4,2,320,320,320,0,0.899698
1,16,1,100,2,32,1,320,320,320,0,0.491863
1,2,2,100,32,1,8,320,320,320,0,0.827011
1,1,800,1,1,128,1,320,320,320,0,0.908037
0,8,40,1,8,4,10,320,320,320,0,0.913353
2,4,4,100,8,8,1,320,320,320,0,0.91327
2,1,25,16,2,128,1,320,320,320,0,0.932049
1,10,2,32,10,2,8,320,320,320,0,0.492843
1,8,5,8,2,40,4,320,320,320,0,0.902628
1,160,2,10,8,1,4,320,320,320,0,0.907285
1,80,4,10,4,4,2,320,320,320,0,0.763442
1,80,4,1,8,5,8,320,320,320,0,0.931433
1,64,2,1,16,25,2,320,320,320,0,0.934503
1,50,4,4,1,8,16,320,320,320,0,0.925814
1,5,32,2,8,10,4,320,320,320,0,0.896194
1,1,50,4,1,16,32,320,320,320,0,0.909446
1,1,40,10,4,8,8,320,320,320,0,0.956619
1,100,8,1,2,16,4,320,320,320,0,0.896395
0,2,25,8,8,2,16,320,320,320,0,0.4936
1,64,1,25,1,4,16,320,320,320,0,0.956588
1,2,16,10,2,5,32,320,320,320,0,0.942428
1,320,5,2,4,8,1,320,320,320,0,0.978633
2,160,1,4,40,2,2,320,320,320,0,0.763109
1,200,2,2,32,4,1,320,320,320,0,0.935291
1,16,40,1,2,10,8,320,320,320,0,0.926477
1,5,640,1,4,2,4,320,320,320,0,0.900449
1,1,800,4,1,2,16,320,320,320,0,0.491121
1,5,2,20,128,1,4,320,320,320,0,0.8968
1,400,1,8,2,8,2,320,320,320,0,0.932458
1,80,1,2,40,8,2,320,320,320,0,0.899804
1,1,100,32,4,2,4,320,320,320,0,0.987329
1,16,1,50,4,1,32,320,320,320,0,0.913611
1,8,1,80,1,10,16,320,320,320,0,0.943289
1,4,2,50,8,1,32,320,320,320,0,0.987496
1,4,10,16,10,16,1,320,320,320,0,0.895228
0,1,20,8,1,320,2,320,320,320,0,0.931556
2,1,320,1,4,40,2,320,320,320,0,0.896384
3,50,1,8,2,64,2,320,320,320,0,0.930802
1,5,2,32,4,20,4,320,320,320,0,0.914344
1,4,400,1,32,2,1,320,320,320,0,0.906433
1,64,1,25,1,8,8,320,320,320,0,0.908516
1,1,1,128,5,4,40,320,320,320,0,0.894576
1,8,16,5,8,1,20,320,320,320,0,0.880265
3,4,8,25,1,8,16,320,320,320,0,0.912181
1,2,50,4,64,4,1,320,320,320,0,0.959496
1,5,2,320,2,16,1,320,320,320,0,0.906028
1,20,4,8,5,16,2,320,320,320,0,0.895785
1,4,8,4,1,80,10,320,320,320,0,0.983507
1,1,1,640,5,1,32,320,320,320,0,0.91356
1,4,1,100,128,1,2,320,320,320,0,0.763305
2,4,1,400,2,1,32,320,320,320,0,0.925736
0,80,2,2,80,1,4,320,320,320,0,0.938399
1,8,20,5,32,4,1,320,320,320,0,0.931771
3,16,5,4,1,20,16,320,320,320,0,0.899294
1,5,8,80,4,1,8,320,320,320,0,0.934313
0,80,8,1,1,160,1,320,320,320,0,0.925345
1,160,4,1,8,1,20,320,320,320,0,0.76305
1,128,5,1,10,1,16,320,320,320,0,0.926317
1,100,4,2,8,16,1,320,320,320,0,0.898158
1,80,1,2,4,40,4,320,320,320,0,0.962139
1,2,64,1,800,1,1,320,320,320,0,0.878646
1,8,1,50,128,2,1,320,320,320,0,0.901535
1,1,200,2,2,2,64,320,320,320,0,0.490635
1,128,1,25,2,2,8,320,320,320,0,0.938071
1,4,1,32,4,5,40,320,320,320,0,0.914006
0,4,100,4,4,4,4,320,320,320,0,0.763393
2,8,25,2,32,1,8,320,320,320,0,0.38473
1,20,4,20,4,2,8,320,320,320,0,0.884649
1,16,1,25,64,4,1,320,320,320,0,0.908449
1,20,16,1,16,2,10,320,320,320,0,0.909223
1,16,8,1,2,40,10,320,320,320,0,0.951097
1,1,4,40,8,20,4,320,320,320,0,0.897931
1,1,1,128,4,100,2,320,320,320,0,0.911403
3,8,1,16,80,10,1,320,320,320,0,0.941421
0,4,25,8,4,32,1,320,320,320,0,0.91752
1,32,5,20,1,32,1,320,320,320,0,0.933331
1,20,8,10,64,1,1,320,320,320,0,0.763421
1,1,320,2,4,20,2,320,320,320,0,0.851813
1,8,20,4,2,8,10,320,320,320,0,0.987454
1,8,20,4,1,20,8,320,320,320,0,0.925713
1,5,2,40,64,1,4,320,320,320,0,0.857103
3,2,25,32,2,8,4,320,320,320,0,0.959865
2,80,8,1,2,2,40,320,320,320,0,0.763293
1,1,2,50,256,2,2,320,320,320,0,0.9001
1,16,5,4,5,8,8,320,320,320,0,0.48923
1,4,100,1,4,16,4,320,320,320,0,0.91388
0,2,40,10,2,32,2,320,320,320,0,0.941864
3,2,2,100,8,8,4,320,320,320,0,0.766304
1,2,160,2,2,2,40,320,320,320,0,0.906279
1,4,5,160,2,4,4,320,320,320,0,0.913764
0,4,1,50,128,4,1,320,320,320,0,0.947375
0,800,1,2,16,1,4,320,320,320,0,0.897189
3,20,20,1,64,2,2,320,320,320,0,0.931502
1,1,128,1,20,5,8,320,320,320,0,0.763469
1,10,2,32,5,32,1,320,320,320,0,0.763177
1,100,8,2,16,2,2,320,320,320,0,0.89552
1,20,20,8,2,8,2,320,320,320,0,0.490299
1,4,160,1,20,8,1,320,320,320,0,0.985674
0,25,1,4,128,8,1,320,320,320,0,0.911853
1,160,1,1,16,10,4,320,320,320,0,0.934273
1,80,2,10,1,2,32,320,320,320,0,0.904901
1,80,2,1,2,5,64,320,320,320,0,0.913973
1,2,80,2,2,20,8,320,320,320,0,0.896856
0,16,2,20,1,10,16,320,320,320,0,0.896693
1,8,50,4,1,64,1,320,320,320,0,0.913179
2,4,80,5,4,16,1,320,320,320,0,0.948589
0,320,1,1,1,160,2,320,320,320,0,0.462419
1,8,20,1,2,20,16,320,320,320,0,0.914201
2,400,4,1,8,8,1,320,320,320,0,0.925796
2,80,2,5,64,2,1,320,320,320,0,0.763408
1,50,16,2,2,32,1,320,320,320,0,0.898759
1,160,20,1,32,1,1,320,320,320,0,0.972923
1,8,1,200,4,16,1,320,320,320,0,0.948874
1,10,1,64,2,2,40,320,320,320,0,0.940234
1,4,32,5,40,1,4,320,320,320,0,0.847068
3,32,5,1,1,80,8,320,320,320,0,0.933347
0,16,8,5,1,20,8,320,320,320,0,0.492135
1,10,1,10,8,64,2,320,320,320,0,0.976494
3,8,2,8,10,8,10,320,320,320,0,0.907443
1,25,1,16,256,1,1,320,320,320,0,0.894263
1,160,5,4,16,2,1,320,320,320,0,0.898704
0,2,50,2,16,32,1,320,320,320,0,0.938354
1,2,32,5,10,32,1,320,320,320,0,0.912807
3,25,4,8,1,4,32,320,320,320,0,0.878341
1,25,16,8,4,2,4,320,320,320,0,0.913885
0,8,200,1,64,1,1,320,320,320,0,0.907873
0,4,1,50,256,2,1,320,320,320,0,0.98419
1,1,80,4,1,32,10,320,320,320,0,0.946535
1,1,640,1,4,4,10,320,320,320,0,0.847635
1,40,8,1,2,5,32,320,320,320,0,0.98537
2,40,10,1,2,128,1,320,320,320,0,0.965987
1,128,5,1,16,10,1,320,320,320,0,0.932086
2,5,10,32,16,2,2,320,320,320,0,0.492057
1,20,4,10,1,128,1,320,320,320,0,0.984287
1,20,32,5,16,2,1,320,320,320,0,0.85606
1,1,4,50,8,64,1,320,320,320,0,0.490819
1,10,64,1,160,1,1,320,320,320,0,0.901763
1,1,40,8,32,1,10,320,320,320,0,0.491569
0,2,5,32,2,8,20,320,320,320,0,0.914151
1,160,2,2,20,2,4,320,320,320,0,0.763335
1,160,4,5,1,16,2,320,320,320,0,0.96436
1,5,16,2,32,5,4,320,320,320,0,0.893987
1,1,320,2,5,2,16,320,320,320,0,0.945915
3,40,4,4,20,8,1,320,320,320,0,0.488526
1,2,5,16,20,1,32,320,320,320,0,0.943163
1,128,1,1,16,2,25,320,320,320,0,0.909858
1,40,8,2,2,10,8,320,320,320,0,0.912907
1,10,10,4,4,1,64,320,320,320,0,0.948342
1,10,20,2,16,2,8,320,320,320,0,0.491031
1,64,5,5,8,8,1,320,320,320,0,0.763576
1,2,20,4,32,10,2,320,320,320,0,0.912644
3,1,320,5,1,64,1,320,320,320,0,0.888105
1,4,25,2,4,128,1,320,320,320,0,0.48843
1,80,40,1,32,1,1,320,320,320,0,0.967012
3,4,1,32,4,200,1,320,320,320,0,0.493482
0,10,8,2,4,8,20,320,320,320,0,0.977874
1,4,4,10,20,8,4,320,320,320,0,0.903396
1,5,1,20,8,32,4,320,320,320,0,0.904998
1,160,2,1,2,160,1,320,320,320,0,0.977742
1,4,4,40,1,8,20,320,320,320,0,0.873006
1,10,32,2,8,2,10,320,320,320,0,0.894701
1,10,10,8,16,8,1,320,320,320,0,0.819989
1,4,2,40,20,8,2,320,320,320,0,0.910859
1,2,400,1,1,64,2,320,320,320,0,0.763402
1,160,1,2,5,1,64,320,320,320,0,0.949602
2,100,16,1,2,16,2,320,320,320,0,0.91433
1,32,1,4,1,40,20,320,320,320,0,0.913272
1,40,4,2,80,2,2,320,320,320,0,0.763194
1,1,2,50,256,4,1,320,320,320,0,0.949455
1,4,16,10,80,2,1,320,320,320,0,0.913189
1,32,2,5,40,1,8,320,320,320,0,0.490926
1,5,128,1,8,10,2,320,320,320,0,0.909778
1,4,2,100,8,4,4,320,320,320,0,0.76331
2,5,32,1,8,4,20,320,320,320,0,0.488161
1,10,2,20,256,1,1,320,320,320,0,0.943967
1,16,200,1,8,2,2,320,320,320,0,0.926235
1,4,40,1,32,4,5,320,320,320,0,0.943398
0,20,1,20,2,8,16,320,320,320,0,0.878867
1,8,2,8,20,40,1,320,320,320,0,0.762443
1,1,32,4,2,25,16,320,320,320,0,0.926003
1,50,16,1,64,1,2,320,320,320,0,0.913341
1,1,8,50,128,1,2,320,320,320,0,0.895386
1,20,5,1,16,2,32,320,320,320,0,0.944369
1,10,32,1,2,4,40,320,320,320,0,0.841815
1,1,16,8,200,1,4,320,320,320,0,0.926101
1,1,80,2,16,20,2,320,320,320,0,0.766744
2,1,2,200,4,4,16,320,320,320,0,0.819094
1,1,1,320,1,32,10,320,320,320,0,0.897921
1,5,4,8,160,4,1,320,320,320,0,0.873133
1,2,20,4,40,2,8,320,320,320,0,0.915765
1,4,20,2,10,1,64,320,320,320,0,0.856786
1,32,5,10,32,2,1,320,320,320,0,0.895916
1,200,4,1,128,1,1,320,320,320,0,0.896898
2,4,400,2,32,1,1,320,320,320,0,0.988302
1,16,5,2,16,40,1,320,320,320,0,0.905105
1,1,320,1,10,1,32,320,320,320,0,0.947702
2,80,1,2,20,8,4,320,320,320,0,0.960792
1,10,4,16,4,1,40,320,320,320,0,0.734164
1,80,2,2,10,2,16,320,320,320,0,0.978081
1,4,25,1,1,1024,1,320,320,320,0,0.911301
1,10,10,1,4,32,8,320,320,320,0,0.897351
1,64,2,1,20,1,40,320,320,320,0,0.763216
1,5,8,4,2,8,40,320,320,320,0,0.875354
1,160,2,5,16,4,1,320,320,320,0,0.878064
1,16,50,1,8,8,2,320,320,320,0,0.894579
1,50,16,4,8,4,1,320,320,320,0,0.909568
0,32,1,10,1,64,5,320,320,320,0,0.909672
1,5,2,80,4,1,32,320,320,320,0,0.949046
1,64,1,10,2,16,5,320,320,320,0,0.965921
1,10,10,2,16,16,2,320,320,320,0,0.90925
1,320,1,5,8,1,8,320,320,320,0,0.955846
1,10,1,10,1,32,32,320,320,320,0,0.493395
1,8,4,50,8,2,4,320,320,320,0,0.857024
1,32,1,5,4,16,10,320,320,320,0,0.49358
1,20,5,1,4,8,32,320,320,320,0,0.905743
1,5,2,10,64,8,2,320,320,320,0,0.901103
1,50,1,16,4,8,4,320,320,320,0,0.927992
1,1,64,2,10,80,1,320,320,320,0,0.938697
1,5,2,16,8,10,8,320,320,320,0,0.952522
1,4,1,32,5,8,20,320,320,320,0,0.95427
1,20,8,1,80,2,4,320,320,320,0,0.488166
0,40,20,1,32,2,2,320,320,320,0,0.964365
1,8,10,40,16,1,2,320,320,320,0,0.488749
1,2,1,80,1,128,5,320,320,320,0,0.76327
1,4,1,80,1,160,2,320,320,320,0,0.763399
1,1,32,5,10,4,16,320,320,320,0,0.975368
1,5,64,2,8,1,20,320,320,320,0,0.877218
1,25,1,128,2,2,8,320,320,320,0,0.83724
1,1,80,5,4,2,32,320,320,320,0,0.86765
1,1,16,50,8,2,8,320,320,320,0,0.908749
1,1,2,800,32,1,2,320,320,320,0,0.89414
1,1,80,8,5,32,1,320,320,320,0,0.856754
1,160,20,1,2,8,2,320,320,320,0,0.994474
0,10,32,2,8,10,2,320,320,320,0,0.947469
1,1,50,4,64,2,4,320,320,320,0,0.941616
1,40,4,2,80,1,4,320,320,320,0,0.389058
1,20,1,8,40,2,8,320,320,320,0,0.732505
1,16,5,2,20,1,32,320,320,320,0,0.929215
1,5,64,5,8,8,1,320,320,320,0,0.896843
1,40,4,20,4,2,4,320,320,320,0,0.93432
1,4,4,10,5,2,64,320,320,320,0,0.90954
1,32,5,4,10,1,16,320,320,320,0,0.908849
1,2,16,10,1,80,4,320,320,320,0,0.957261
1,8,4,4,5,80,2,320,320,320,0,0.988516
1,25,16,4,32,1,2,320,320,320,0,0.950348
1,40,10,2,2,64,1,320,320,320,0,0.763354
1,1,160,1,16,4,10,320,320,320,0,0.983434
1,1,64,10,1,80,2,320,320,320,0,0.896467
1,16,1,40,4,10,4,320,320,320,0,0.898736
1,2,2,100,1,256,1,320,320,320,0,0.938688
1,64,5,2,1,8,20,320,320,320,0,0.900923
1,4,1,800,8,2,2,320,320,320,0,0.899518
1,1,100,4,4,16,4,320,320,320,0,0.89656
1,4,50,8,1,2,32,320,320,320,0,0.489509
1,4,1,50,4,64,2,320,320,320,0,0.912745
1,4,4,8,5,5,32,320,320,320,0,0.944121
1,1,16,50,32,1,4,320,320,320,0,0.487916
1,2,1,80,20,8,4,320,320,320,0,0.974412
1,2,10,8,8,20,4,320,320,320,0,0.854777
1,200,16,1,2,2,8,320,320,320,0,0.879052
1,10,4,16,80,1,2,320,320,320,0,0.974468
1,40,1,40,4,1,16,320,320,320,0,0.763502
1,1,64,5,5,32,2,320,320,320,0,0.913549
1,1,40,5,8,2,32,320,320,320,0,0.90652
1,80,2,1,20,2,16,320,320,320,0,0.878781
1,4,50,8,1,4,16,320,320,320,0,0.900214
1,25,4,1,2,128,4,320,320,320,0,0.887281
1,25,16,2,128,1,1,320,320,320,0,0.943811
1,160,1,2,5,64,1,320,320,320,0,0.926126
1,8,40,5,1,4,16,320,320,320,0,0.946014
1,40,2,2,32,20,1,320,320,320,0,0.490583
3,64,1,25,1,8,8,320,320,320,0,0.913732
1,1,4,80,5,16,4,320,320,320,0,0.952359
3,10,20,2,1,8,32,320,320,320,0,0.902993
3,2,5,64,16,5,2,320,320,320,0,0.947202
1,200,2,1,32,8,1,320,320,320,0,0.962991
